id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id3961137,1,2016-02-16 17:21:27,2016-02-16 18:26:25,2,-73.97415161132812,40.751983642578125,-73.78968048095703,40.642852783203125,N,3898
id2457484,1,2016-01-20 15:07:48,2016-01-20 15:26:45,3,-73.99820709228516,40.76448059082031,-73.95912170410156,40.7833137512207,N,1137
id1812204,2,2016-01-02 12:28:05,2016-01-02 12:38:49,2,-73.99172973632812,40.75471878051758,-73.97438049316406,40.76308822631836,N,644
id2899859,1,2016-01-29 01:06:52,2016-01-29 01:26:59,1,-73.97172546386719,40.78742980957031,-74.01692962646484,40.7076301574707,N,1207
id0778995,2,2016-02-23 16:05:00,2016-02-23 16:16:29,1,-73.99224090576172,40.753814697265625,-73.99470520019531,40.76926803588867,N,689
id2282815,1,2016-02-27 18:15:59,2016-02-27 18:26:53,2,-73.97744750976562,40.753578186035156,-73.98530578613281,40.738243103027344,N,654
id2352076,1,2016-02-15 13:53:43,2016-02-15 13:58:04,1,-73.98035430908203,40.756324768066406,-73.98451232910156,40.74559020996094,N,261
id3902267,2,2016-01-21 07:34:17,2016-01-21 07:39:46,6,-73.98811340332031,40.72380447387695,-73.98811340332031,40.72380447387695,N,329
id1411839,2,2016-01-14 16:12:45,2016-01-14 16:18:25,1,-74.00808715820312,40.73952102661133,-74.00971984863281,40.722434997558594,N,340
id3586827,2,2016-02-28 16:21:18,2016-02-28 16:32:22,1,-73.9813461303711,40.7677116394043,-73.96333312988281,40.772701263427734,N,664
id3565028,1,2016-02-18 02:05:32,2016-02-18 02:23:09,1,-73.95191192626953,40.725738525390625,-73.9910888671875,40.732906341552734,N,1057
id3282068,1,2016-01-16 01:09:45,2016-01-16 01:38:05,1,-73.98793029785156,40.73245620727539,-73.87203216552734,40.83118438720703,N,1700
id2335038,2,2016-01-31 10:48:29,2016-01-31 10:54:50,1,-73.98724365234375,40.72478485107422,-73.9855728149414,40.74124526977539,N,381
id3799496,2,2016-02-29 07:49:40,2016-02-29 08:07:32,1,-73.92548370361328,40.772010803222656,-73.93682098388672,40.80415344238281,N,1072
id0971058,1,2016-02-22 16:47:00,2016-02-22 17:01:03,1,-73.99037170410156,40.76136779785156,-74.00069427490234,40.72900390625,N,843
id3370469,1,2016-02-12 20:34:22,2016-02-12 20:47:56,2,-73.97434997558594,40.75055694580078,-73.98829650878906,40.74845504760742,N,814
id2161924,2,2016-01-24 18:02:32,2016-01-24 18:07:05,1,-74.00408935546875,40.733360290527344,-74.00260162353516,40.739559173583984,N,273
id0460697,2,2016-02-07 18:21:47,2016-02-07 18:36:23,1,-73.98680114746094,40.729820251464844,-73.97554016113281,40.76534652709961,N,876
id1881307,1,2016-02-13 10:00:23,2016-02-13 10:11:09,1,-73.95465087890625,40.7783203125,-73.975341796875,40.761016845703125,N,646
id1316744,2,2016-01-10 19:59:29,2016-01-10 20:19:38,1,-73.86370849609375,40.769622802734375,-73.97411346435547,40.75666046142578,N,1209
id2232684,1,2016-02-01 18:31:18,2016-02-01 18:39:12,1,-73.98028564453125,40.74312973022461,-73.97203063964844,40.75401306152344,N,474
id0383773,2,2016-01-25 20:15:36,2016-01-25 20:26:24,2,-73.96814727783203,40.76536178588867,-73.97675323486328,40.749881744384766,N,648
id1954903,1,2016-01-13 07:53:51,2016-01-13 08:09:36,1,-73.97588348388672,40.78054428100586,-73.9743423461914,40.760040283203125,N,945
id0806999,2,2016-01-15 22:53:48,2016-01-15 23:12:01,2,-73.96150970458984,40.76483917236328,-74.0014419555664,40.727840423583984,N,1093
id1036147,2,2016-01-28 19:54:03,2016-01-28 20:14:38,3,-73.98194122314453,40.74578094482422,-73.94654083251953,40.78057098388672,N,1235
id3449701,1,2016-01-14 18:06:35,2016-01-14 18:12:26,1,-73.97488403320312,40.77788162231445,-73.97852325439453,40.78511428833008,N,351
id2984426,2,2016-01-29 01:04:54,2016-01-29 01:17:56,1,-73.93984985351562,40.70798873901367,-73.99461364746094,40.69417190551758,N,782
id2776188,1,2016-01-10 00:34:40,2016-01-10 00:41:44,1,-73.99380493164062,40.74135971069336,-74.00016021728516,40.73504638671875,N,424
id0001144,2,2016-02-24 22:48:46,2016-02-24 22:49:06,1,-73.99928283691406,40.73152160644531,-73.9992904663086,40.73152160644531,N,20
id1570701,2,2016-02-02 19:41:18,2016-02-02 19:52:35,2,-73.97377014160156,40.76314163208008,-73.98739624023438,40.736698150634766,N,677
id1175487,1,2016-01-13 16:10:26,2016-01-13 17:28:32,1,-74.00666046142578,40.71403884887695,-73.78868103027344,40.64701843261719,N,4686
id1842529,2,2016-02-09 17:10:30,2016-02-09 17:19:50,6,-73.95536804199219,40.78535842895508,-73.93836212158203,40.79727554321289,N,560
id0025584,2,2016-01-27 15:18:27,2016-01-27 15:25:28,1,-73.97189331054688,40.78173828125,-73.96304321289062,40.77674865722656,N,421
id0439204,2,2016-02-13 17:11:26,2016-02-13 17:15:27,1,-73.98384857177734,40.7806282043457,-73.97965240478516,40.7895393371582,N,241
id2148716,2,2016-01-15 05:22:53,2016-01-15 05:25:09,1,-73.95652770996094,40.778099060058594,-73.96642303466797,40.76456832885742,N,136
id2993186,1,2016-02-19 09:15:38,2016-02-19 09:20:38,1,-73.9784164428711,40.77287673950195,-73.98165130615234,40.76327896118164,N,300
id2410802,1,2016-01-22 20:43:46,2016-01-22 21:04:02,1,-73.97697448730469,40.75202178955078,-73.9886245727539,40.72419738769531,N,1216
id3219728,2,2016-02-26 23:15:39,2016-02-26 23:22:48,2,-73.98524475097656,40.76363754272461,-73.97119903564453,40.785240173339844,N,429
id0811611,2,2016-01-26 16:10:44,2016-01-26 16:21:31,1,-73.9652328491211,40.7747917175293,-73.96842956542969,40.76728057861328,N,647
id0713997,2,2016-01-30 06:50:47,2016-01-30 07:00:33,1,-73.9915542602539,40.74974822998047,-73.96121978759766,40.76704025268555,N,586
id2803511,1,2016-01-28 11:50:10,2016-01-28 12:01:42,1,-73.99175262451172,40.74996566772461,-73.98651885986328,40.761478424072266,N,692
id3120019,1,2016-01-18 15:26:36,2016-01-18 15:36:00,1,-74.00187683105469,40.746009826660156,-73.98209381103516,40.74407196044922,N,564
id2206871,1,2016-01-08 18:19:49,2016-01-08 18:41:59,2,-73.97582244873047,40.749420166015625,-73.99479675292969,40.7331657409668,N,1330
id1332528,1,2016-01-22 15:46:49,2016-01-22 15:58:28,1,-73.99495697021484,40.760292053222656,-73.9726333618164,40.75581359863281,Y,699
id3560645,1,2016-02-23 18:07:16,2016-02-23 18:14:41,1,-73.99927520751953,40.73423767089844,-73.98125457763672,40.74142837524414,N,445
id2513919,1,2016-02-16 08:26:10,2016-02-16 09:03:00,1,-73.95375061035156,40.779090881347656,-73.78424072265625,40.643428802490234,N,2210
id1796570,1,2016-01-30 14:39:12,2016-01-30 15:10:49,1,-73.7767562866211,40.645320892333984,-73.95849609375,40.74296569824219,N,1897
id2411044,1,2016-02-17 14:44:09,2016-02-17 14:51:58,1,-73.97750091552734,40.75952911376953,-73.98673248291016,40.74283981323242,N,469
id3843787,2,2016-01-20 21:38:51,2016-01-20 21:58:51,1,-74.00918579101562,40.718685150146484,-73.97189331054688,40.76290512084961,N,1200
id1630957,2,2016-01-01 01:08:36,2016-01-01 01:20:59,1,-73.967041015625,40.80400085449219,-73.94143676757812,40.85137176513672,N,743
id2413866,2,2016-02-22 18:22:00,2016-02-22 18:32:42,1,-73.98589324951172,40.74641036987305,-74.00428009033203,40.731239318847656,N,642
id3659457,1,2016-01-31 15:09:08,2016-01-31 15:28:56,2,-74.00910949707031,40.739524841308594,-73.9809799194336,40.73783874511719,N,1188
id0690139,2,2016-02-11 19:32:56,2016-02-11 19:44:53,1,-74.0047607421875,40.740806579589844,-73.99057006835938,40.73810577392578,N,717
id0444993,2,2016-02-19 09:31:54,2016-02-19 09:44:40,4,-73.97073364257812,40.79637145996094,-73.98201751708984,40.76934814453125,N,766
id1413509,2,2016-02-14 19:36:50,2016-02-14 19:46:22,2,-73.9578857421875,40.76941680908203,-73.97941589355469,40.75469207763672,N,572
id1589383,2,2016-01-09 18:41:59,2016-01-09 18:53:13,1,-73.99410247802734,40.74087905883789,-73.99530029296875,40.755470275878906,N,674
id3308932,2,2016-02-28 01:21:01,2016-02-28 01:36:25,1,-74.0074691772461,40.74103927612305,-73.98770141601562,40.74740982055664,N,924
id2174443,2,2016-02-20 01:07:09,2016-02-20 01:21:05,2,-73.99710083007812,40.7375602722168,-73.99360656738281,40.720069885253906,N,836
id3968988,2,2016-02-28 13:08:01,2016-02-28 13:26:43,1,-73.98145294189453,40.741233825683594,-74.0028076171875,40.760520935058594,N,1122
id0684078,1,2016-02-17 08:31:59,2016-02-17 08:43:12,1,-73.96894836425781,40.76387405395508,-73.95443725585938,40.784088134765625,N,673
id1155689,1,2016-01-03 06:00:29,2016-01-03 06:02:27,1,-73.9476547241211,40.775211334228516,-73.94928741455078,40.7808952331543,N,118
id3160686,2,2016-01-06 16:44:18,2016-01-06 16:51:41,5,-73.96949768066406,40.75856018066406,-73.95481872558594,40.76959991455078,N,443
id0556579,2,2016-02-16 11:50:18,2016-02-16 12:21:54,1,-73.98213958740234,40.76219177246094,-73.75659942626953,40.748741149902344,N,1896
id1870332,1,2016-02-07 02:33:34,2016-02-07 02:40:50,1,-74.00406646728516,40.73792266845703,-74.00238800048828,40.726051330566406,N,436
id1965355,1,2016-01-10 17:09:28,2016-01-10 17:36:40,1,-73.9872817993164,40.73267364501953,-73.94132232666016,40.723243713378906,N,1632
id0611863,2,2016-01-01 22:28:17,2016-01-01 22:36:23,3,-73.97174835205078,40.7628173828125,-73.9787368774414,40.762603759765625,N,486
id1953500,2,2016-02-12 13:47:55,2016-02-12 13:56:45,1,-73.98066711425781,40.76536178588867,-73.97711944580078,40.75300979614258,N,530
id3802680,2,2016-01-26 13:53:23,2016-01-26 14:41:49,2,-73.97406005859375,40.76364517211914,-73.94403839111328,40.818782806396484,N,2906
id0971579,1,2016-01-14 12:36:10,2016-01-14 12:47:56,1,-73.9449691772461,40.779239654541016,-73.95687103271484,40.784393310546875,N,706
id2620039,1,2016-01-31 13:28:24,2016-01-31 13:33:49,1,-73.96101379394531,40.78055953979492,-73.96163177490234,40.77129364013672,N,325
id2116572,2,2016-02-06 03:02:12,2016-02-06 03:05:45,1,-73.98124694824219,40.733299255371094,-73.98114776611328,40.727359771728516,N,213
id2206257,1,2016-02-06 23:20:30,2016-02-06 23:24:32,3,-73.96492004394531,40.8065185546875,-73.96916961669922,40.79836654663086,N,242
id3504579,1,2016-01-30 19:31:14,2016-01-30 19:46:16,1,-73.99591064453125,40.725341796875,-73.98885345458984,40.72758102416992,N,902
id2545567,2,2016-01-15 07:53:41,2016-01-15 08:03:00,4,-73.97992706298828,40.761619567871094,-73.97978973388672,40.7529296875,N,559
id2839438,2,2016-02-02 13:55:02,2016-02-02 13:59:52,1,-73.98880767822266,40.75352096557617,-73.99353790283203,40.74237060546875,N,290
id1846475,1,2016-02-18 12:26:37,2016-02-18 12:32:28,1,-73.98543548583984,40.76340103149414,-73.99199676513672,40.75933837890625,N,351
id3308551,1,2016-02-26 11:46:00,2016-02-26 11:54:52,1,-73.96736145019531,40.769508361816406,-73.97615814208984,40.77638626098633,N,532
id3373684,2,2016-02-13 18:38:48,2016-02-13 18:59:37,1,-73.98837280273438,40.737491607666016,-74.00959777832031,40.706260681152344,N,1249
id2433479,1,2016-02-08 07:53:52,2016-02-08 08:42:26,2,-73.9854507446289,40.759437561035156,-73.86116790771484,40.767826080322266,N,2914
id0512949,1,2016-02-01 11:19:34,2016-02-01 11:28:42,1,-73.97183227539062,40.75476837158203,-73.98175048828125,40.74729537963867,N,548
id1205399,1,2016-01-04 19:33:58,2016-01-04 19:47:10,1,-73.99099731445312,40.717742919921875,-74.00727844238281,40.74100112915039,N,792
id2327159,2,2016-01-27 08:18:52,2016-01-27 08:36:30,6,-73.97553253173828,40.754451751708984,-73.98332214355469,40.76633071899414,N,1058
id3723697,2,2016-02-23 22:27:16,2016-02-23 22:39:52,1,-73.98560333251953,40.721778869628906,-73.9914321899414,40.74928665161133,N,756
id3869798,1,2016-01-11 08:53:05,2016-01-11 08:56:35,1,-73.96121215820312,40.76908493041992,-73.9617691040039,40.772857666015625,N,210
id1459019,1,2016-02-21 17:54:57,2016-02-21 18:00:24,1,-73.99472045898438,40.7401123046875,-74.00347900390625,40.739315032958984,N,327
id1598450,2,2016-02-07 16:40:55,2016-02-07 17:11:09,1,-73.8639144897461,40.769989013671875,-74.01042175292969,40.703975677490234,N,1814
id2835410,2,2016-02-27 16:08:05,2016-02-27 16:08:15,2,-73.79042053222656,40.64669418334961,-73.79041290283203,40.64669418334961,N,10
id0475768,1,2016-02-08 23:36:33,2016-02-08 23:51:07,3,-73.98534393310547,40.73855209350586,-73.99303436279297,40.76280975341797,N,874
id3471841,2,2016-01-08 06:43:36,2016-01-08 06:51:18,1,-73.99154663085938,40.74997329711914,-73.98439025878906,40.754215240478516,N,462
id2710564,2,2016-02-14 16:19:26,2016-02-14 16:40:30,1,-73.99578857421875,40.726539611816406,-73.97795104980469,40.76197814941406,N,1264
id2750898,1,2016-02-10 04:06:02,2016-02-10 04:22:02,1,-73.9850845336914,40.7278938293457,-73.92139434814453,40.739078521728516,N,960
id3986985,2,2016-01-13 21:04:07,2016-01-13 21:16:15,1,-73.97515106201172,40.7501335144043,-73.97779846191406,40.72549819946289,N,728
id3174433,1,2016-01-30 03:26:53,2016-01-30 03:37:15,1,-73.98806762695312,40.72355651855469,-74.0062255859375,40.70955276489258,N,622
id3017818,1,2016-02-18 19:18:11,2016-02-18 19:34:12,2,-73.97266387939453,40.75311279296875,-73.87329864501953,40.7744140625,N,961
id2091861,1,2016-02-04 18:26:57,2016-02-04 18:39:12,1,-73.99398803710938,40.75146484375,-73.97773742675781,40.78399658203125,N,735
id2502661,2,2016-02-10 07:34:30,2016-02-10 07:40:06,1,-73.9886474609375,40.773990631103516,-73.97322082519531,40.79010009765625,N,336
id0972783,2,2016-01-29 21:10:31,2016-01-29 21:22:33,1,-73.99214935302734,40.72922897338867,-73.98209381103516,40.74602127075195,N,722
id0898551,2,2016-02-09 12:25:43,2016-02-09 12:42:40,1,-73.97438049316406,40.75413131713867,-73.8729248046875,40.77424621582031,N,1017
id2103319,2,2016-01-14 10:18:00,2016-01-14 10:23:18,2,-73.94454956054688,40.77933120727539,-73.95509338378906,40.765045166015625,N,318
id0610026,1,2016-02-04 19:35:50,2016-02-04 20:10:09,1,-73.77728271484375,40.644840240478516,-73.9405517578125,40.660858154296875,N,2059
id3865363,2,2016-01-27 13:53:02,2016-01-27 14:25:40,2,-73.9775390625,40.75804138183594,-74.01486206054688,40.71421813964844,N,1958
id0312922,2,2016-01-10 00:21:11,2016-01-10 00:36:39,5,-73.98422241210938,40.72507858276367,-74.00067901611328,40.735862731933594,N,928
id1742400,2,2016-02-26 14:25:09,2016-02-26 14:30:27,2,-73.98536682128906,40.753543853759766,-73.98533630371094,40.74709701538086,N,318
id2758494,1,2016-01-18 00:01:13,2016-01-18 00:07:40,1,-73.98809814453125,40.74366760253906,-73.99368286132812,40.756568908691406,N,387
id2338416,2,2016-01-22 00:09:08,2016-01-22 00:19:33,5,-73.97611999511719,40.764015197753906,-73.99713897705078,40.73649978637695,N,625
id0892976,2,2016-01-10 09:00:40,2016-01-10 09:08:51,5,-73.97598266601562,40.74154281616211,-74.01174926757812,40.70453643798828,N,491
id3448108,1,2016-02-03 13:36:15,2016-02-03 13:45:01,4,-74.01371765136719,40.714691162109375,-73.99895477294922,40.71712875366211,N,526
id3631994,2,2016-01-14 09:15:20,2016-01-14 09:26:32,1,-74.01661682128906,40.71535110473633,-74.00682067871094,40.751338958740234,N,672
id0043684,2,2016-02-28 13:33:24,2016-02-28 13:50:17,6,-73.96894836425781,40.79104995727539,-73.97769165039062,40.759788513183594,N,1013
id3897535,2,2016-02-20 10:47:54,2016-02-20 10:51:06,1,-73.9886245727539,40.72313690185547,-73.98321533203125,40.734275817871094,N,192
id3974688,1,2016-01-08 13:07:51,2016-01-08 13:24:23,1,-73.98150634765625,40.75376892089844,-73.97582244873047,40.76028823852539,N,992
id0617685,2,2016-02-07 14:42:53,2016-02-07 14:52:18,1,-73.98661041259766,40.722190856933594,-74.01483154296875,40.71390151977539,N,565
id0892393,1,2016-01-23 00:29:07,2016-01-23 00:34:18,1,-73.95433044433594,40.76947021484375,-73.9393310546875,40.79073715209961,N,311
id2863239,2,2016-02-10 11:42:01,2016-02-10 11:48:29,1,-73.97435760498047,40.762638092041016,-73.98324584960938,40.75029373168945,N,388
id0867879,2,2016-02-13 12:14:22,2016-02-13 12:25:08,1,-74.00022888183594,40.72542953491211,-73.99907684326172,40.72539138793945,N,646
id0002018,1,2016-01-11 21:13:53,2016-01-11 21:30:08,1,-73.96936798095703,40.75763702392578,-73.97073364257812,40.79335403442383,N,975
id1170960,1,2016-01-20 19:58:34,2016-01-20 20:06:40,1,-74.00591278076172,40.73634338378906,-73.99665069580078,40.725650787353516,N,486
id0454981,1,2016-01-09 16:56:14,2016-01-09 17:05:56,1,-73.98960876464844,40.756492614746094,-73.97776794433594,40.7526969909668,N,582
id0872224,1,2016-01-24 11:46:11,2016-01-24 11:53:28,1,-73.96636199951172,40.80474090576172,-73.97369384765625,40.79227066040039,N,437
id3108362,2,2016-01-13 12:47:43,2016-01-13 12:56:05,2,-73.9844741821289,40.76220703125,-73.97067260742188,40.76454544067383,N,502
id2913187,2,2016-01-07 08:31:10,2016-01-07 08:39:33,2,-73.9544906616211,40.76548767089844,-73.96456909179688,40.77008056640625,N,503
id2190268,1,2016-02-28 20:18:56,2016-02-28 20:50:28,1,-73.78596496582031,40.641361236572266,-73.95817565917969,40.71255111694336,N,1892
id3839405,2,2016-02-03 21:03:56,2016-02-03 21:18:34,1,-74.00674438476562,40.70821762084961,-74.0057144165039,40.74748611450195,N,878
id2361197,1,2016-02-06 20:51:15,2016-02-06 20:59:18,2,-73.98683166503906,40.756683349609375,-73.97525787353516,40.755184173583984,N,483
id2260803,2,2016-01-28 00:05:41,2016-01-28 00:20:26,1,-73.99095916748047,40.71773147583008,-73.94705963134766,40.777671813964844,N,885
id0170169,2,2016-01-30 02:04:40,2016-01-30 02:11:17,1,-73.96808624267578,40.75537109375,-73.97288513183594,40.74327850341797,N,397
id1580738,1,2016-02-22 22:24:43,2016-02-22 23:02:54,1,-73.7767105102539,40.64537811279297,-73.97602844238281,40.64320373535156,N,2291
id1464686,2,2016-01-02 09:10:52,2016-01-02 09:26:09,1,-73.87103271484375,40.773319244384766,-73.97786712646484,40.73413848876953,N,917
id0897610,1,2016-01-20 20:17:38,2016-01-20 20:36:23,1,-73.98377990722656,40.74235916137695,-73.98015594482422,40.78541946411133,N,1125
id1409355,1,2016-01-05 01:00:08,2016-01-05 01:37:22,1,-73.98971557617188,40.75770950317383,-73.98861694335938,40.595516204833984,N,2234
id1037522,2,2016-01-18 11:24:11,2016-01-18 11:32:38,1,-73.9681625366211,40.767086029052734,-73.9649658203125,40.75537109375,N,507
id3046654,2,2016-01-08 12:06:48,2016-01-08 12:14:36,1,-73.98191833496094,40.76027297973633,-73.97563171386719,40.75447082519531,N,468
id3488597,2,2016-01-26 14:14:06,2016-01-26 14:37:43,1,-74.00942993164062,40.7039909362793,-73.9675521850586,40.64400100708008,N,1417
id0504907,2,2016-02-05 09:42:29,2016-02-05 10:07:19,1,-73.99439239501953,40.7459602355957,-73.97752380371094,40.76383972167969,N,1490
id3690501,2,2016-02-14 03:09:56,2016-02-14 03:24:18,1,-73.98821258544922,40.72323989868164,-73.97805786132812,40.748680114746094,N,862
id1748213,1,2016-02-19 22:06:15,2016-02-19 22:14:37,4,-73.98271942138672,40.772132873535156,-73.97491455078125,40.75785827636719,N,502
id0852193,2,2016-02-18 15:52:56,2016-02-18 16:05:08,1,-73.95877075195312,40.78101348876953,-73.96173858642578,40.80567169189453,N,732
id2646192,2,2016-02-23 12:25:16,2016-02-23 12:42:48,3,-73.96456909179688,40.77579116821289,-73.97674560546875,40.75933837890625,N,1052
id2512336,2,2016-01-28 19:40:46,2016-01-28 19:58:13,1,-73.9806137084961,40.750972747802734,-73.97664642333984,40.785823822021484,N,1047
id3573800,2,2016-01-18 12:41:11,2016-01-18 12:58:17,6,-73.98599243164062,40.75389862060547,-73.8724365234375,40.77449035644531,N,1026
id3951348,2,2016-01-17 10:16:10,2016-01-17 10:19:15,3,-74.01002502441406,40.71253204345703,-74.00215911865234,40.719669342041016,N,185
id3553575,2,2016-02-06 19:12:17,2016-02-06 19:28:22,4,-74.00688171386719,40.70555877685547,-74.00746154785156,40.74100875854492,N,965
id1665464,1,2016-02-22 23:45:02,2016-02-22 23:55:54,1,-73.95819854736328,40.7132568359375,-73.9098892211914,40.70914840698242,N,652
id3916794,2,2016-01-06 07:11:51,2016-01-06 07:22:52,2,-73.99362182617188,40.75,-73.97766876220703,40.76055908203125,N,661
id1287577,2,2016-01-02 07:22:32,2016-01-02 07:25:19,2,-73.98967742919922,40.76287078857422,-73.98149871826172,40.76005172729492,N,167
id3512789,1,2016-01-20 20:45:14,2016-01-20 20:53:44,1,-73.98714447021484,40.7543830871582,-74.00245666503906,40.73412322998047,N,510
id3219490,2,2016-01-14 19:49:46,2016-01-14 20:02:18,1,-73.9687271118164,40.76149368286133,-73.98658752441406,40.72662353515625,N,752
id3799757,2,2016-02-01 18:50:46,2016-02-01 18:59:19,2,-73.9801025390625,40.766510009765625,-73.99574279785156,40.75986099243164,N,513
id0726971,2,2016-02-13 11:24:48,2016-02-13 11:33:42,5,-73.95745849609375,40.763519287109375,-73.97786712646484,40.74563980102539,N,534
id2339328,2,2016-02-19 20:00:51,2016-02-19 20:17:32,1,-73.97390747070312,40.76430130004883,-73.96646118164062,40.79454040527344,N,1001
id1994903,1,2016-01-01 08:52:44,2016-01-01 09:01:07,1,-73.99826049804688,40.7226676940918,-73.979248046875,40.71898651123047,N,503
id3828768,1,2016-02-10 21:01:30,2016-02-10 21:04:34,1,-73.99150085449219,40.685203552246094,-73.99951934814453,40.68715286254883,N,184
id1624512,1,2016-01-31 23:05:47,2016-01-31 23:25:33,4,-74.00811004638672,40.74844741821289,-73.97705078125,40.74715042114258,N,1186
id3101499,2,2016-01-20 20:55:16,2016-01-20 21:04:45,5,-73.99304962158203,40.74251174926758,-73.99006652832031,40.767120361328125,N,569
id1661935,1,2016-01-31 08:33:45,2016-01-31 08:41:25,1,-74.015380859375,40.709346771240234,-74.00684356689453,40.7440071105957,N,460
id1054308,2,2016-02-04 20:58:18,2016-02-04 21:10:19,5,-73.97969055175781,40.753299713134766,-73.98922729492188,40.74169158935547,N,721
id3426582,1,2016-02-09 14:19:40,2016-02-09 14:34:04,1,-73.98947143554688,40.72079849243164,-74.00230407714844,40.71942138671875,N,864
id2340804,1,2016-01-10 08:44:05,2016-01-10 08:48:32,1,-73.93636322021484,40.8145751953125,-73.94139099121094,40.81690979003906,N,267
id0553061,1,2016-01-27 11:15:28,2016-01-27 11:27:25,1,-73.98263549804688,40.77456283569336,-73.9659652709961,40.773887634277344,N,717
id0237078,1,2016-02-27 08:21:28,2016-02-27 08:53:43,1,-73.77668762207031,40.645652770996094,-73.92626953125,40.86464309692383,N,1935
id0414875,1,2016-02-02 09:40:04,2016-02-02 09:42:56,1,-73.9947509765625,40.73418426513672,-73.99182891845703,40.73350524902344,N,172
id0554448,1,2016-01-22 09:08:29,2016-01-22 09:12:24,1,-73.97506713867188,40.755741119384766,-73.9703140258789,40.76228332519531,N,235
id0410638,2,2016-02-21 09:39:53,2016-02-21 10:04:41,1,-73.93701171875,40.82469940185547,-73.99668884277344,40.75348663330078,N,1488
id0693868,1,2016-02-20 08:17:28,2016-02-20 08:30:05,1,-73.97320556640625,40.78509521484375,-73.97956085205078,40.744388580322266,N,757
id2768931,1,2016-02-08 14:44:57,2016-02-08 14:54:28,1,-74.01312255859375,40.714813232421875,-74.00507354736328,40.70883560180664,N,571
id1522561,1,2016-01-10 18:11:18,2016-01-10 18:24:57,1,-73.95074462890625,40.785831451416016,-73.97567749023438,40.75571060180664,N,819
id1335201,2,2016-02-20 10:50:16,2016-02-20 11:03:28,1,-73.97257995605469,40.7431755065918,-73.99406433105469,40.72050094604492,N,792
id1245519,1,2016-02-18 17:50:07,2016-02-18 18:04:39,1,-73.9800033569336,40.784088134765625,-73.99320220947266,40.757442474365234,N,872
id2410236,2,2016-02-20 17:50:48,2016-02-20 18:02:05,1,-73.99140930175781,40.75009536743164,-73.99085998535156,40.73461151123047,N,677
id0158214,1,2016-02-05 03:14:41,2016-02-05 04:18:39,1,-73.99761199951172,40.71672058105469,-73.99188995361328,40.748443603515625,N,3838
id1714429,1,2016-01-27 18:48:21,2016-01-27 19:19:43,1,-74.00639343261719,40.73944091796875,-73.9693832397461,40.76166915893555,N,1882
id3910326,2,2016-02-01 19:16:51,2016-02-01 20:01:54,5,-73.99239349365234,40.758567810058594,-73.77649688720703,40.64506530761719,N,2703
id2644620,2,2016-02-28 01:53:03,2016-02-28 02:07:20,1,-73.94649505615234,40.78395080566406,-73.98930358886719,40.7430534362793,N,857
id1995374,2,2016-02-17 08:55:57,2016-02-17 08:59:52,1,-73.94169616699219,40.80723190307617,-73.9522476196289,40.811378479003906,N,235
id3005253,1,2016-02-09 17:50:48,2016-02-09 17:57:00,1,-73.97425079345703,40.763370513916016,-73.97482299804688,40.75743103027344,N,372
id3260954,1,2016-01-02 20:49:24,2016-01-02 20:57:00,2,-73.9771499633789,40.763343811035156,-73.96475219726562,40.754878997802734,N,456
id1693940,2,2016-01-21 17:18:02,2016-01-21 17:23:11,1,-73.9852294921875,40.751991271972656,-73.97423553466797,40.747398376464844,N,309
id1362068,2,2016-02-19 00:38:32,2016-02-19 00:53:31,3,-73.98986053466797,40.76251983642578,-73.95210266113281,40.782169342041016,N,899
id1605320,1,2016-01-05 09:06:59,2016-01-05 09:11:43,1,-73.97035217285156,40.76089859008789,-73.97474670410156,40.756954193115234,N,284
id3323628,2,2016-02-05 07:20:58,2016-02-05 07:29:19,1,-73.9957275390625,40.73318862915039,-73.98126983642578,40.7598991394043,N,501
id0136409,1,2016-02-23 11:17:36,2016-02-23 11:24:08,1,-73.9796142578125,40.735050201416016,-73.98619842529297,40.740440368652344,N,392
id2213329,2,2016-02-14 11:01:49,2016-02-14 11:05:06,6,-73.95638275146484,40.775230407714844,-73.9526596069336,40.78562927246094,N,197
id2817192,2,2016-02-14 23:31:24,2016-02-14 23:44:14,1,-73.95230102539062,40.78385925292969,-73.98652648925781,40.737770080566406,N,770
id3281364,2,2016-02-07 02:42:07,2016-02-07 02:52:34,2,-73.9872055053711,40.719852447509766,-74.00677490234375,40.70850372314453,N,627
id3849901,2,2016-02-05 07:26:45,2016-02-05 07:36:33,1,-73.95453643798828,40.786861419677734,-73.9461898803711,40.77296829223633,N,588
id2958968,2,2016-01-06 14:23:33,2016-01-06 14:42:36,3,-73.99223327636719,40.749568939208984,-73.96846771240234,40.750667572021484,N,1143
id1363077,2,2016-02-10 00:43:09,2016-02-10 00:47:01,1,-73.97945404052734,40.751983642578125,-73.97259521484375,40.75617599487305,N,232
id0168106,1,2016-01-21 08:51:41,2016-01-21 09:08:20,1,-73.974853515625,40.74763488769531,-74.0042953491211,40.707252502441406,N,999
id2138348,1,2016-02-15 17:26:31,2016-02-15 17:32:09,1,-73.98196411132812,40.74055480957031,-73.97212982177734,40.74980163574219,N,338
id0685833,2,2016-01-31 13:59:38,2016-01-31 14:19:40,1,-73.94853973388672,40.78213119506836,-73.9808120727539,40.752601623535156,N,1202
