ip,app,device,os,channel,click_time,is_attributed
58281,18,1,14,134,2017-11-06 16:00:03,0
40317,25,1,13,259,2017-11-06 16:00:03,0
5788,23,1,17,153,2017-11-06 16:00:03,0
58014,18,1,13,121,2017-11-06 16:00:03,0
58913,9,1,41,134,2017-11-06 16:00:03,0
17873,2,1,13,122,2017-11-06 16:00:03,0
108584,24,1,19,105,2017-11-06 16:00:03,0
86419,8,1,13,145,2017-11-06 16:00:03,0
30132,9,1,19,215,2017-11-06 16:00:03,0
5348,18,1,13,107,2017-11-06 16:00:03,0
68757,3,1,19,173,2017-11-06 16:00:03,0
50397,12,1,18,409,2017-11-06 16:00:03,0
105649,13,2,607,400,2017-11-06 16:00:03,0
43809,9,1,19,232,2017-11-06 16:00:03,0
84170,3,1,36,137,2017-11-06 16:00:03,0
56720,21,2,19,128,2017-11-06 16:00:03,0
73516,9,1,1,134,2017-11-06 16:00:03,0
105475,2,1,44,435,2017-11-06 16:00:03,0
84477,11,1,25,325,2017-11-06 16:00:03,0
103249,88,3032,607,347,2017-11-06 16:00:03,0
42371,9,1,19,234,2017-11-06 16:00:03,0
188387,12,2,4,259,2017-11-06 16:00:03,0
29315,18,1,19,439,2017-11-06 16:00:03,0
19475,18,1,15,121,2017-11-06 16:00:03,0
186377,12,1,17,265,2017-11-06 16:00:03,0
15335,3,1,19,280,2017-11-06 16:00:03,0
116187,21,1,17,128,2017-11-06 16:00:03,0
27595,15,1,19,278,2017-11-06 16:00:03,0
94820,3,1,41,442,2017-11-06 16:00:03,0
169002,64,1,1,459,2017-11-06 16:00:03,0
67682,13,1,19,477,2017-11-06 16:00:03,0
34859,1,1,19,124,2017-11-06 16:00:03,0
29095,12,1,1,265,2017-11-06 16:00:03,0
177440,3,1,11,280,2017-11-06 16:00:03,0
192413,15,1,19,138,2017-11-06 16:00:03,0
85964,14,1,30,379,2017-11-06 16:00:03,0
35007,15,1,3,386,2017-11-06 16:00:03,0
71076,15,1,13,315,2017-11-06 16:00:03,0
161112,14,1,6,379,2017-11-06 16:00:03,0
43827,15,1,13,245,2017-11-06 16:00:03,0
180156,12,2,19,245,2017-11-06 16:00:03,0
123896,8,1,35,145,2017-11-06 16:00:03,0
142025,14,1,18,489,2017-11-06 16:00:03,0
17149,12,1,19,178,2017-11-06 16:00:03,0
50374,26,1,13,266,2017-11-06 16:00:03,0
13784,18,1,13,121,2017-11-06 16:00:03,0
2895,14,1,10,123,2017-11-06 16:00:03,0
174222,3,1,13,173,2017-11-06 16:00:03,0
133682,18,1,13,107,2017-11-06 16:00:03,0
9587,14,1,53,379,2017-11-06 16:00:03,0
85660,3,1,15,379,2017-11-06 16:00:03,0
52024,24,1,37,105,2017-11-06 16:00:03,0
192413,12,1,19,140,2017-11-06 16:00:03,0
212285,3,1,41,379,2017-11-06 16:00:03,0
180156,15,2,19,245,2017-11-06 16:00:03,0
183147,14,1,14,442,2017-11-06 16:00:03,0
73516,14,1,19,349,2017-11-06 16:00:03,0
17845,14,1,18,379,2017-11-06 16:00:03,0
121187,12,1,6,245,2017-11-06 16:00:03,0
115957,9,1,19,244,2017-11-06 16:00:03,0
134138,2,1,25,477,2017-11-06 16:00:03,0
71624,24,1,9,105,2017-11-06 16:00:03,0
20408,18,1,37,134,2017-11-06 16:00:03,0
17728,8,1,20,145,2017-11-06 16:00:03,0
73487,12,1,13,328,2017-11-06 16:00:03,0
188387,12,2,13,245,2017-11-06 16:00:03,0
73516,9,1,13,258,2017-11-06 16:00:03,0
117428,3,1,19,19,2017-11-06 16:00:03,0
40056,3,1,13,130,2017-11-06 16:00:03,0
162016,12,1,17,245,2017-11-06 16:00:03,0
128524,28,1,14,135,2017-11-06 16:00:03,0
30280,3,1,13,489,2017-11-06 16:00:03,0
92388,2,1,3,377,2017-11-06 16:00:03,0
89477,12,1,17,212,2017-11-06 16:00:03,0
73516,9,1,18,215,2017-11-06 16:00:03,0
119985,18,1,13,134,2017-11-06 16:00:03,0
67708,15,1,13,278,2017-11-06 16:00:03,0
73362,3,1,19,19,2017-11-06 16:00:03,0
17149,6,1,19,459,2017-11-06 16:00:03,0
202468,12,1,32,265,2017-11-06 16:00:03,0
67751,6,1,3,125,2017-11-06 16:00:03,0
54033,21,1,13,128,2017-11-06 16:00:03,0
66369,3,1,37,205,2017-11-06 16:00:03,0
41261,18,1,3,121,2017-11-06 16:00:03,0
105069,3,1,9,137,2017-11-06 16:00:03,0
69489,14,1,10,134,2017-11-06 16:00:03,0
122627,13,1,13,477,2017-11-06 16:00:03,0
183665,12,1,13,265,2017-11-06 16:00:03,0
41261,12,1,3,245,2017-11-06 16:00:03,0
162016,15,1,17,245,2017-11-06 16:00:03,0
26995,6,1,6,125,2017-11-06 16:00:03,0
99769,9,1,13,215,2017-11-06 16:00:03,0
188387,18,2,13,121,2017-11-06 16:00:03,0
11185,14,1,19,439,2017-11-06 16:00:03,0
18769,15,1,13,315,2017-11-06 16:00:03,0
188387,12,1,22,265,2017-11-06 16:00:03,0
92388,15,1,3,130,2017-11-06 16:00:03,0
169002,3,1,1,280,2017-11-06 16:00:03,0
191907,12,1,10,265,2017-11-06 16:00:03,0
57117,18,1,18,121,2017-11-06 16:00:03,0
104569,9,1,19,215,2017-11-06 16:00:03,0
121408,2,1,19,122,2017-11-06 16:00:03,0
79857,21,2,19,128,2017-11-06 16:00:03,0
152323,24,1,8,105,2017-11-06 16:00:03,0
166443,14,1,16,463,2017-11-06 16:00:03,0
45236,2,1,19,205,2017-11-06 16:00:03,0
209880,3,1,18,424,2017-11-06 16:00:03,0
174222,3,1,13,173,2017-11-06 16:00:03,0
73487,2,1,13,212,2017-11-06 16:00:03,0
144231,12,1,13,178,2017-11-06 16:00:03,0
32527,3,1,19,137,2017-11-06 16:00:03,0
163893,3,1,16,130,2017-11-06 16:00:03,0
163893,15,1,16,245,2017-11-06 16:00:03,0
151298,18,1,19,439,2017-11-06 16:00:03,0
105456,6,1,13,125,2017-11-06 16:00:03,0
38959,12,1,12,245,2017-11-06 16:00:03,0
95766,3,1,13,130,2017-11-06 16:00:03,0
152323,20,1,8,259,2017-11-06 16:00:03,0
174222,3,1,13,130,2017-11-06 16:00:03,0
57546,15,1,22,245,2017-11-06 16:00:03,0
106308,22,1,19,116,2017-11-06 16:00:03,0
93027,12,1,13,328,2017-11-06 16:00:03,0
103036,2,1,19,212,2017-11-06 16:00:03,0
75423,18,1,13,121,2017-11-06 16:00:03,0
38959,15,1,12,245,2017-11-06 16:00:03,0
182867,8,1,16,145,2017-11-06 16:00:03,0
5299,18,1,13,439,2017-11-06 16:00:03,0
66210,28,1,13,135,2017-11-06 16:00:03,0
138484,64,1,23,459,2017-11-06 16:00:03,0
111324,6,1,19,125,2017-11-06 16:00:03,0
9540,9,1,13,234,2017-11-06 16:00:03,0
123908,1,1,13,137,2017-11-06 16:00:03,0
103203,23,1,17,153,2017-11-06 16:00:03,0
109231,13,1,13,477,2017-11-06 16:00:03,0
2178,12,1,22,328,2017-11-06 16:00:03,0
129709,1,1,6,349,2017-11-06 16:00:03,0
106507,3,1,19,489,2017-11-06 16:00:03,0
23286,18,1,19,439,2017-11-06 16:00:03,0
49921,12,1,3,265,2017-11-06 16:00:03,0
99836,18,1,19,134,2017-11-06 16:00:03,0
105475,15,1,17,130,2017-11-06 16:00:03,0
103036,12,1,19,328,2017-11-06 16:00:03,0
92388,14,1,3,442,2017-11-06 16:00:03,0
102149,9,1,19,215,2017-11-06 16:00:03,0
26177,12,1,17,265,2017-11-06 16:00:03,0
181341,27,1,19,122,2017-11-06 16:00:03,0
205263,14,1,8,442,2017-11-06 16:00:03,0
5676,18,1,8,107,2017-11-06 16:00:03,0
14782,21,2,15,128,2017-11-06 16:00:03,0
8019,12,2,65,328,2017-11-06 16:00:03,0
7313,11,1,19,487,2017-11-06 16:00:03,0
11797,8,1,18,145,2017-11-06 16:00:03,0
53454,21,1,19,128,2017-11-06 16:00:03,0
104266,15,1,17,245,2017-11-06 16:00:03,0
36349,15,1,19,245,2017-11-06 16:00:03,0
201182,15,1,13,265,2017-11-06 16:00:03,0
1810,2,1,19,237,2017-11-06 16:00:03,0
29377,14,1,17,379,2017-11-06 16:00:03,0
93021,2,1,19,477,2017-11-06 16:00:03,0
102808,9,1,13,234,2017-11-06 16:00:03,0
162016,18,1,17,121,2017-11-06 16:00:03,0
44527,12,1,10,245,2017-11-06 16:00:03,0
50724,14,1,13,401,2017-11-06 16:00:03,0
7384,14,1,13,134,2017-11-06 16:00:03,0
92873,14,1,1,439,2017-11-06 16:00:03,0
105475,14,1,19,379,2017-11-06 16:00:03,0
122038,14,1,20,123,2017-11-06 16:00:03,0
129446,11,1,3,219,2017-11-06 16:00:03,0
74515,18,3032,607,107,2017-11-06 16:00:03,0
44536,2,1,41,477,2017-11-06 16:00:03,0
91536,8,1,26,145,2017-11-06 16:00:03,0
71624,20,1,9,259,2017-11-06 16:00:03,0
86164,12,1,13,178,2017-11-06 16:00:03,0
37972,11,1,19,173,2017-11-06 16:00:03,0
67895,3,1,19,173,2017-11-06 16:00:03,0
107173,14,1,25,401,2017-11-06 16:00:03,0
25041,12,1,12,265,2017-11-06 16:00:03,0
30614,2,1,8,477,2017-11-06 16:00:03,0
168937,2,59,13,477,2017-11-06 16:00:03,0
101392,21,1,13,128,2017-11-06 16:00:03,0
42576,150,1,8,110,2017-11-06 16:00:03,0
121187,15,1,6,245,2017-11-06 16:00:03,0
55695,2,1,13,212,2017-11-06 16:00:03,0
125033,12,1,19,205,2017-11-06 16:00:03,0
119901,15,1,16,315,2017-11-06 16:00:03,0
55853,14,1,6,401,2017-11-06 16:00:03,0
2565,20,1,18,478,2017-11-06 16:00:03,0
42371,12,1,19,259,2017-11-06 16:00:03,0
174238,20,1,19,478,2017-11-06 16:00:03,0
87266,3,1,37,130,2017-11-06 16:00:03,0
29377,2,1,17,219,2017-11-06 16:00:03,0
121559,15,1,14,245,2017-11-06 16:00:03,0
121559,12,1,14,245,2017-11-06 16:00:03,0
15843,18,1,9,121,2017-11-06 16:00:03,0
94070,14,1,13,467,2017-11-06 16:00:03,0
79827,12,1,19,178,2017-11-06 16:00:03,0
35007,14,1,3,442,2017-11-06 16:00:03,0
8019,2,2,65,212,2017-11-06 16:00:03,0
31303,9,1,13,232,2017-11-06 16:00:03,0
10385,23,1,13,153,2017-11-06 16:00:03,0
29290,13,1,607,400,2017-11-06 16:00:03,0
9808,9,1,19,244,2017-11-06 16:00:03,0
41261,15,1,3,245,2017-11-06 16:00:03,0
100997,11,1,13,481,2017-11-06 16:00:03,0
100276,2,1,17,477,2017-11-06 16:00:03,0
193992,18,1,607,107,2017-11-06 16:00:03,0
33259,3,1,19,173,2017-11-06 16:00:03,0
161544,21,1,27,128,2017-11-06 16:00:03,0
38959,18,1,12,121,2017-11-06 16:00:03,0
54009,9,1,11,234,2017-11-06 16:00:03,0
54009,12,1,11,259,2017-11-06 16:00:03,0
206873,11,1,8,173,2017-11-06 16:00:03,0
36934,15,1,37,386,2017-11-06 16:00:03,0
77048,14,1,19,480,2017-11-06 16:00:03,0
114720,26,1,22,121,2017-11-06 16:00:03,0
183665,3,1,13,480,2017-11-06 16:00:03,0
83561,17,1,13,280,2017-11-06 16:00:03,0
15936,9,1,20,258,2017-11-06 16:00:03,0
58485,12,1,16,424,2017-11-06 16:00:03,0
17102,6,1,19,459,2017-11-06 16:00:03,0
97361,12,1,17,178,2017-11-06 16:00:03,0
52076,2,2,13,205,2017-11-06 16:00:03,0
99915,12,1,27,259,2017-11-06 16:00:03,0
27595,2,1,19,219,2017-11-06 16:00:03,0
70349,18,1,13,134,2017-11-06 16:00:03,0
2965,6,1,18,125,2017-11-06 16:00:03,0
8292,23,1,19,153,2017-11-06 16:00:03,0
75007,12,1,56,259,2017-11-06 16:00:03,0
55695,12,1,13,328,2017-11-06 16:00:03,0
77379,14,1,19,134,2017-11-06 16:00:04,0
112907,12,1,13,265,2017-11-06 16:00:04,0
191053,2,1,22,219,2017-11-06 16:00:04,0
118756,12,2,65,245,2017-11-06 16:00:04,0
123907,12,1,22,265,2017-11-06 16:00:04,0
124414,3,1,19,280,2017-11-06 16:00:04,0
53454,9,1,19,134,2017-11-06 16:00:04,0
210817,2,1,17,205,2017-11-06 16:00:04,0
25073,9,1,18,215,2017-11-06 16:00:04,0
74342,18,1,13,376,2017-11-06 16:00:04,0
66587,14,1,13,489,2017-11-06 16:00:04,0
81013,3,1,19,466,2017-11-06 16:00:04,0
34492,13,1,18,477,2017-11-06 16:00:04,0
6517,13,1,19,469,2017-11-06 16:00:04,0
138044,3,1,1,280,2017-11-06 16:00:04,0
139553,9,2,35,215,2017-11-06 16:00:04,0
110386,15,1,19,245,2017-11-06 16:00:04,0
75007,18,1,19,121,2017-11-06 16:00:04,0
81030,2,1,1,477,2017-11-06 16:00:04,0
118440,9,1,13,445,2017-11-06 16:00:04,0
43842,27,1,13,122,2017-11-06 16:00:04,0
178907,24,1,19,105,2017-11-06 16:00:04,0
164950,23,1,32,153,2017-11-06 16:00:04,0
95366,15,1,13,245,2017-11-06 16:00:04,0
100157,12,1,18,140,2017-11-06 16:00:04,0
75007,18,1,19,107,2017-11-06 16:00:04,0
61132,3,1,19,173,2017-11-06 16:00:04,0
79926,18,1,6,439,2017-11-06 16:00:04,0
37111,15,1,3,386,2017-11-06 16:00:04,0
181105,18,1,6,121,2017-11-06 16:00:04,0
212125,151,0,0,347,2017-11-06 16:00:04,0
159862,2,1,17,477,2017-11-06 16:00:04,0
118756,15,2,65,245,2017-11-06 16:00:04,0
123115,2,1,13,469,2017-11-06 16:00:04,0
42103,6,1,18,459,2017-11-06 16:00:04,0
119378,14,1,19,123,2017-11-06 16:00:04,0
128004,18,1,35,121,2017-11-06 16:00:04,0
85625,15,1,19,138,2017-11-06 16:00:04,0
75200,15,1,20,430,2017-11-06 16:00:04,0
5077,2,1,25,477,2017-11-06 16:00:04,0
63091,11,1,19,319,2017-11-06 16:00:04,0
156385,2,1,27,477,2017-11-06 16:00:04,0
29267,12,1,8,140,2017-11-06 16:00:04,0
44392,82,1,17,21,2017-11-06 16:00:04,0
108229,13,1,13,469,2017-11-06 16:00:04,0
23641,8,1,19,145,2017-11-06 16:00:04,0
183665,9,1,13,215,2017-11-06 16:00:04,0
40241,3,1,13,424,2017-11-06 16:00:04,0
93842,12,1,8,178,2017-11-06 16:00:04,0
40631,15,1,13,111,2017-11-06 16:00:04,0
35282,6,1,13,125,2017-11-06 16:00:04,0
122453,12,1,41,265,2017-11-06 16:00:04,0
53664,14,1,13,489,2017-11-06 16:00:04,0
64240,12,1,3,245,2017-11-06 16:00:04,0
105475,26,1,13,266,2017-11-06 16:00:04,0
178907,20,1,19,259,2017-11-06 16:00:04,0
13730,26,1,15,121,2017-11-06 16:00:04,0
96388,12,1,15,259,2017-11-06 16:00:04,0
120583,9,1,17,215,2017-11-06 16:00:04,0
7335,15,1,1,412,2017-11-06 16:00:04,0
17459,6,1,15,125,2017-11-06 16:00:04,0
5348,6,1,17,125,2017-11-06 16:00:04,0
80026,9,1,17,442,2017-11-06 16:00:04,0
114107,12,1,19,265,2017-11-06 16:00:04,0
103411,17,1,13,134,2017-11-06 16:00:04,0
96388,9,1,15,234,2017-11-06 16:00:04,0
3994,10,1,26,113,2017-11-06 16:00:04,0
26400,15,1,41,245,2017-11-06 16:00:04,0
116779,12,1,8,265,2017-11-06 16:00:04,0
80446,15,1,13,245,2017-11-06 16:00:04,0
106292,3,1,19,19,2017-11-06 16:00:04,0
15518,21,1,10,128,2017-11-06 16:00:04,0
186085,9,1,18,244,2017-11-06 16:00:04,0
64240,15,1,3,245,2017-11-06 16:00:04,0
116301,28,1,19,135,2017-11-06 16:00:04,0
163219,15,1,15,245,2017-11-06 16:00:04,0
189271,20,1,19,478,2017-11-06 16:00:04,0
119024,9,1,13,215,2017-11-06 16:00:04,0
4220,2,1,13,122,2017-11-06 16:00:04,0
79130,15,1,19,386,2017-11-06 16:00:04,0
22829,8,1,14,145,2017-11-06 16:00:04,0
190445,23,1,19,153,2017-11-06 16:00:04,0
83830,3,1,8,115,2017-11-06 16:00:04,0
71786,9,1,9,215,2017-11-06 16:00:04,0
176671,27,1,19,122,2017-11-06 16:00:04,0
138302,20,1,13,259,2017-11-06 16:00:04,0
166998,12,1,16,259,2017-11-06 16:00:04,0
58637,12,1,19,245,2017-11-06 16:00:04,0
60019,14,1,13,401,2017-11-06 16:00:04,0
34755,2,1,1,237,2017-11-06 16:00:04,0
20309,9,1,19,215,2017-11-06 16:00:04,0
84644,64,1,20,459,2017-11-06 16:00:04,0
38866,3,1,19,137,2017-11-06 16:00:04,0
92766,12,1,15,140,2017-11-06 16:00:04,0
186642,9,1,15,258,2017-11-06 16:00:04,0
118756,18,2,65,121,2017-11-06 16:00:04,0
202954,2,1,19,477,2017-11-06 16:00:04,0
99437,18,1,19,121,2017-11-06 16:00:04,0
180260,2,1,13,258,2017-11-06 16:00:04,0
87266,2,1,37,469,2017-11-06 16:00:04,0
12505,2,2,9,205,2017-11-06 16:00:04,0
21577,12,1,6,265,2017-11-06 16:00:04,0
50223,18,1,19,121,2017-11-06 16:00:04,0
60655,13,1,13,477,2017-11-06 16:00:04,0
138302,24,1,13,105,2017-11-06 16:00:04,0
191991,18,1,19,134,2017-11-06 16:00:04,0
85329,2,1,10,205,2017-11-06 16:00:04,0
100275,26,1,13,121,2017-11-06 16:00:04,0
67776,26,1,13,121,2017-11-06 16:00:04,0
123819,3,1,25,173,2017-11-06 16:00:04,0
182690,12,1,9,265,2017-11-06 16:00:04,0
7709,3,1,8,466,2017-11-06 16:00:04,0
131098,9,2,19,215,2017-11-06 16:00:04,0
31155,15,1,19,245,2017-11-06 16:00:04,0
85625,9,1,19,442,2017-11-06 16:00:04,0
64240,18,1,3,121,2017-11-06 16:00:04,0
95766,2,1,13,469,2017-11-06 16:00:04,0
137052,12,1,35,265,2017-11-06 16:00:04,0
98738,6,1,8,125,2017-11-06 16:00:04,0
114490,2,1,13,205,2017-11-06 16:00:04,0
85625,12,1,19,140,2017-11-06 16:00:04,0
204669,12,1,13,245,2017-11-06 16:00:04,0
191972,18,1,14,121,2017-11-06 16:00:04,0
44339,1,1,9,439,2017-11-06 16:00:04,0
204669,15,1,13,245,2017-11-06 16:00:04,0
176726,64,1,13,459,2017-11-06 16:00:04,0
189415,12,1,17,219,2017-11-06 16:00:04,0
85660,2,1,15,469,2017-11-06 16:00:04,0
159161,8,1,13,145,2017-11-06 16:00:04,0
71667,15,1,13,245,2017-11-06 16:00:04,0
86662,2,1,19,243,2017-11-06 16:00:04,0
98033,3,1,12,280,2017-11-06 16:00:04,0
105569,2,1,19,205,2017-11-06 16:00:04,0
71667,12,1,13,245,2017-11-06 16:00:04,0
75091,18,1,13,134,2017-11-06 16:00:04,0
94820,2,1,41,401,2017-11-06 16:00:04,0
174222,14,1,13,134,2017-11-06 16:00:04,0
119626,18,1,37,121,2017-11-06 16:00:04,0
58637,15,1,19,245,2017-11-06 16:00:04,0
50223,15,1,19,245,2017-11-06 16:00:04,0
17149,3,1,19,280,2017-11-06 16:00:04,0
20218,8,1,13,145,2017-11-06 16:00:04,0
7335,14,1,1,463,2017-11-06 16:00:04,0
71517,14,1,8,123,2017-11-06 16:00:04,0
174222,14,1,13,134,2017-11-06 16:00:04,0
75899,2,1,47,477,2017-11-06 16:00:04,0
50223,12,1,19,245,2017-11-06 16:00:04,0
84383,15,1,22,245,2017-11-06 16:00:04,0
84383,12,1,22,245,2017-11-06 16:00:04,0
121845,18,1,9,134,2017-11-06 16:00:04,0
5314,2,1,22,477,2017-11-06 16:00:04,0
68757,14,1,19,439,2017-11-06 16:00:04,0
92769,3,1,41,115,2017-11-06 16:00:04,0
64113,22,1,15,116,2017-11-06 16:00:04,0
38546,21,1,17,128,2017-11-06 16:00:04,0
138927,12,1,12,259,2017-11-06 16:00:04,0
190173,2,1,18,236,2017-11-06 16:00:04,0
103760,15,1,13,245,2017-11-06 16:00:04,0
132058,9,3032,607,107,2017-11-06 16:00:04,0
23995,9,1,27,215,2017-11-06 16:00:04,0
8848,9,1,13,232,2017-11-06 16:00:04,0
30865,15,1,13,245,2017-11-06 16:00:04,0
99437,15,1,19,245,2017-11-06 16:00:04,0
61420,13,1,35,477,2017-11-06 16:00:04,0
26995,3,1,6,115,2017-11-06 16:00:04,0
205005,15,1,18,245,2017-11-06 16:00:04,0
149326,21,2,8,128,2017-11-06 16:00:04,0
69746,14,1,13,123,2017-11-06 16:00:04,0
39515,12,1,27,140,2017-11-06 16:00:04,0
119289,12,1,17,124,2017-11-06 16:00:04,0
163202,18,1,19,121,2017-11-06 16:00:04,0
47857,12,1,43,328,2017-11-06 16:00:04,0
202234,6,1,19,125,2017-11-06 16:00:04,0
105181,12,1,3,245,2017-11-06 16:00:04,0
133815,12,1,19,140,2017-11-06 16:00:04,0
174579,2,1,19,477,2017-11-06 16:00:04,0
110235,3,1,13,130,2017-11-06 16:00:04,0
47857,2,1,43,212,2017-11-06 16:00:04,0
4019,2,1,27,469,2017-11-06 16:00:04,0
89450,15,1,22,111,2017-11-06 16:00:04,0
14058,13,1,13,477,2017-11-06 16:00:04,0
5348,18,1,31,121,2017-11-06 16:00:04,0
195346,28,1,13,135,2017-11-06 16:00:04,0
112833,12,1,13,205,2017-11-06 16:00:04,0
172498,11,1,8,487,2017-11-06 16:00:04,0
127375,3,1,22,379,2017-11-06 16:00:04,0
53454,9,1,19,134,2017-11-06 16:00:04,0
55615,28,1,19,135,2017-11-06 16:00:04,0
166622,3,1,18,280,2017-11-06 16:00:04,0
157830,2,1,8,477,2017-11-06 16:00:04,0
6517,64,1,19,459,2017-11-06 16:00:04,0
114303,15,1,18,245,2017-11-06 16:00:04,0
41662,15,1,19,245,2017-11-06 16:00:04,0
20547,64,1,10,459,2017-11-06 16:00:04,0
204844,1,1,11,135,2017-11-06 16:00:04,0
33603,15,1,15,245,2017-11-06 16:00:04,0
189972,1,1,19,153,2017-11-06 16:00:04,0
44067,3,1,19,135,2017-11-06 16:00:04,0
34995,9,1,22,215,2017-11-06 16:00:04,0
100901,9,1,19,442,2017-11-06 16:00:04,0
58700,1,1,19,153,2017-11-06 16:00:04,0
7335,2,1,1,435,2017-11-06 16:00:04,0
131845,12,1,10,265,2017-11-06 16:00:04,0
204968,9,1,18,234,2017-11-06 16:00:04,0
88212,11,1,19,325,2017-11-06 16:00:04,0
22137,2,1,32,364,2017-11-06 16:00:04,0
119626,15,1,37,245,2017-11-06 16:00:04,0
141893,3,1,13,409,2017-11-06 16:00:04,0
7471,13,1,19,477,2017-11-06 16:00:04,0
118950,2,1,13,212,2017-11-06 16:00:04,0
36183,2,1,13,205,2017-11-06 16:00:04,0
2698,2,1,13,477,2017-11-06 16:00:04,0
92766,1,1,15,153,2017-11-06 16:00:04,0
47708,14,1,18,442,2017-11-06 16:00:04,0
24506,3,1,16,173,2017-11-06 16:00:04,0
26039,12,1,22,259,2017-11-06 16:00:04,0
92670,12,1,19,409,2017-11-06 16:00:04,0
39515,13,1,27,400,2017-11-06 16:00:04,0
125175,3,1,30,115,2017-11-06 16:00:04,0
15046,2,1,18,243,2017-11-06 16:00:04,0
101392,8,1,13,145,2017-11-06 16:00:04,0
182339,12,1,19,135,2017-11-06 16:00:04,0
1768,15,1,19,245,2017-11-06 16:00:04,0
30865,12,1,13,245,2017-11-06 16:00:04,0
85041,18,1,19,121,2017-11-06 16:00:04,0
99437,12,1,19,245,2017-11-06 16:00:04,0
183665,14,1,13,401,2017-11-06 16:00:04,0
204968,12,1,18,259,2017-11-06 16:00:04,0
157379,28,1,6,135,2017-11-06 16:00:04,0
33603,18,1,15,121,2017-11-06 16:00:04,0
86076,15,1,13,245,2017-11-06 16:00:04,0
105456,3,1,13,135,2017-11-06 16:00:04,0
29267,9,1,8,442,2017-11-06 16:00:04,0
110171,15,1,13,245,2017-11-06 16:00:04,0
191972,12,1,14,245,2017-11-06 16:00:04,0
180260,3,1,13,115,2017-11-06 16:00:04,0
112394,18,1,19,107,2017-11-06 16:00:04,0
22241,3,1,3,489,2017-11-06 16:00:04,0
45998,18,1,13,107,2017-11-06 16:00:04,0
138373,2,1,19,477,2017-11-06 16:00:04,0
191972,15,1,14,245,2017-11-06 16:00:04,0
105433,2,1,3,205,2017-11-06 16:00:04,0
80026,13,1,17,400,2017-11-06 16:00:04,0
87266,14,1,37,349,2017-11-06 16:00:04,0
180260,9,1,13,442,2017-11-06 16:00:04,0
96060,3,1,19,137,2017-11-06 16:00:04,0
99810,9,1,13,258,2017-11-06 16:00:04,0
63417,18,1,19,121,2017-11-06 16:00:04,0
69747,2,1,13,243,2017-11-06 16:00:04,0
31542,17,1,37,280,2017-11-06 16:00:04,0
96190,14,1,19,401,2017-11-06 16:00:04,0
136721,12,1,19,259,2017-11-06 16:00:04,0
136721,9,1,19,234,2017-11-06 16:00:04,0
53479,3,1,13,205,2017-11-06 16:00:04,0
46023,15,1,19,245,2017-11-06 16:00:04,0
86501,3,1,8,280,2017-11-06 16:00:04,0
93122,3,1,13,280,2017-11-06 16:00:04,0
89278,6,1,19,459,2017-11-06 16:00:04,0
25588,2,1,22,237,2017-11-06 16:00:04,0
57519,6,1,17,125,2017-11-06 16:00:04,0
53615,6,1,30,125,2017-11-06 16:00:04,0
30865,18,1,13,121,2017-11-06 16:00:04,0
103021,6,1,12,125,2017-11-06 16:00:04,0
99810,1,1,13,153,2017-11-06 16:00:04,0
84659,3,1,19,280,2017-11-06 16:00:04,0
114276,2,1,19,435,2017-11-06 16:00:04,0
37489,2,1,13,477,2017-11-06 16:00:04,0
123729,6,1,19,125,2017-11-06 16:00:04,0
39140,8,1,17,145,2017-11-06 16:00:04,0
128401,21,1,27,128,2017-11-06 16:00:04,0
1256,3,1,18,280,2017-11-06 16:00:04,0
76989,12,1,18,265,2017-11-06 16:00:04,0
93542,2,1,19,477,2017-11-06 16:00:04,0
189972,12,1,19,140,2017-11-06 16:00:04,0
162620,23,1,9,153,2017-11-06 16:00:04,0
61623,18,1,32,107,2017-11-06 16:00:04,0
105456,2,1,13,258,2017-11-06 16:00:04,0
60056,12,1,17,265,2017-11-06 16:00:04,0
191691,14,1,19,489,2017-11-06 16:00:04,0
4093,15,1,16,315,2017-11-06 16:00:04,0
18860,2,1,19,477,2017-11-06 16:00:04,0
34387,12,1,23,259,2017-11-06 16:00:04,0
105181,18,1,3,121,2017-11-06 16:00:04,0
167522,1,1,17,153,2017-11-06 16:00:04,0
109734,9,2,9,215,2017-11-06 16:00:04,0
59572,19,0,24,210,2017-11-06 16:00:04,0
34958,12,1,13,212,2017-11-06 16:00:04,0
39515,9,1,27,442,2017-11-06 16:00:04,0
112365,12,1,64,265,2017-11-06 16:00:04,0
83880,2,1,19,364,2017-11-06 16:00:04,0
96060,15,1,19,245,2017-11-06 16:00:04,0
46805,2,1,8,435,2017-11-06 16:00:04,0
85625,1,1,19,153,2017-11-06 16:00:04,0
125175,2,1,30,258,2017-11-06 16:00:04,0
56438,2,1,22,237,2017-11-06 16:00:04,0
85771,20,2,9,259,2017-11-06 16:00:04,0
136691,13,1,19,469,2017-11-06 16:00:04,0
199085,35,1,13,274,2017-11-06 16:00:04,1
105181,15,1,3,245,2017-11-06 16:00:04,0
202993,11,1,8,325,2017-11-06 16:00:04,0
12862,14,2,9,123,2017-11-06 16:00:04,0
58288,6,1,14,459,2017-11-06 16:00:04,0
80026,12,1,17,140,2017-11-06 16:00:04,0
26039,9,1,22,234,2017-11-06 16:00:04,0
110171,3,1,19,130,2017-11-06 16:00:04,0
46023,18,1,19,121,2017-11-06 16:00:04,0
114904,2,1,19,205,2017-11-06 16:00:04,0
155525,3,1,32,115,2017-11-06 16:00:04,0
